173.94621,-36.07595,Newsham Rd,"Sparse: 818m, nums:82"
173.9828,-36.09435,Village Rd,"Sparse: 802m, nums:80"
173.8,-35.10877,Te Moari Rd,"Sparse: 800m, nums:80"
173.81143,-35.0654,Huia Rd,"Sparse: 796m, nums:80"
173.23765,-35.09582,Puckey Rd,"Sparse: 789m, nums:79"
174.70544,-36.37039,Matakana Rd,"Sparse: 788m, nums:79"
174.28959,-36.37693,Gum Store Rd,"Sparse: 780m, nums:78"
173.42242,-35.15651,Kitchen Rd,"Sparse: 773m, nums:77"
174.23973,-35.828,Purvis Rd,"Sparse: 772m, nums:77"
173.49165,-34.99997,Spicer Rd,"Sparse: 763m, nums:76"
173.9911,-36.06363,Blong Rd,"Sparse: 743m, nums:74"
173.69885,-35.34479,Harrison Rd,"Sparse: 742m, nums:74"
174.04161,-36.06829,Whenuanui Reserve Rd,"Sparse: 740m, nums:74"
174.44348,-35.88388,Salle Rd,"Sparse: 738m, nums:74"
174.77404,-36.2781,J Greenwood Rd,"Sparse: 720m, nums:72"
174.43609,-35.88183,Salle Rd,"Sparse: 713m, nums:71"
173.83529,-35.91146,Parore West Rd,"Sparse: 673m, nums:67"
173.65385,-35.75899,Hansen Rd,"Sparse: 667m, nums:67"
174.2969,-35.63952,Saleyards Rd,"Sparse: 658m, nums:66"
174.64692,-36.23844,School Rd,"Sparse: 657m, nums:66"
174.06442,-35.4293,Tarakihi Rd,"Sparse: 652m, nums:65"
174.1875,-36.12546,Barlow Lane,"Sparse: 643m, nums:64"
174.49511,-36.22877,Maeneene Rd,"Sparse: 625m, nums:63"
173.43153,-35.56414,Paniora Rd,"Sparse: 620m, nums:62"
174.41899,-35.78015,Davidson Ave,"Sparse: 606m, nums:61"
174.25473,-36.16841,Te Opi East Rd,"Sparse: 572m, nums:57"
173.64224,-35.05237,Hobbs Rd,"Sparse: 558m, nums:56"
173.88603,-35.68123,Wiremu Kairau Rd,"Sparse: 556m, nums:56"
173.36102,-35.14421,Takahue Rd,"Sparse: 530m, nums:53"
173.61706,-35.05458,Sawyer Rd,"Sparse: 529m, nums:53"
174.29905,-36.09187,Paparoa Station Rd,"Sparse: 527m, nums:53"
173.35548,-35.14408,Werner Rd,"Sparse: 526m, nums:53"
174.00686,-36.05065,Rehia Rd,"Sparse: 510m, nums:51"
174.17184,-35.37321,Whaakaurau Valley Rd,"Sparse: 509m, nums:356"
174.54649,-36.32925,SH1,"Sparse: 507m, nums:152"
174.30412,-35.73453,Hospital Rd,"Sparse: 502m, nums:50"
