175.3141,-41.13015,Longwood West Rd,"Sparse: 1210m, nums:121"
176.26095,-40.37158,Limestone Rd,"Sparse: 1186m, nums:119"
175.67567,-40.88081,Stuart Rd,"Sparse: 1120m, nums:112"
174.88122,-41.04621,SH1,"Sparse: 1096m, nums:110"
175.90378,-40.33449,SH2,"Sparse: 1085m, nums:109"
174.91528,-41.1226,Bradey Rd,"Sparse: 1078m, nums:108"
176.01028,-40.3286,Potter Rd,"Sparse: 1078m, nums:108"
175.54608,-41.03689,Short Rd,"Sparse: 1036m, nums:104"
175.99765,-40.33617,Little Rd,"Sparse: 1019m, nums:102"
174.94137,-41.11828,SH58,"Sparse: 998m, nums:100"
175.46614,-40.54644,Kingston Rd,"Sparse: 997m, nums:100"
175.8719,-40.43022,Middle Rd,"Sparse: 993m, nums:99"
175.89123,-40.83326,Glendonald Rd,"Sparse: 993m, nums:99"
176.2169,-40.46833,Manuhara Rd,"Sparse: 954m, nums:95"
175.65501,-40.26734,Dixons Line,"Sparse: 924m, nums:92"
175.81451,-40.22567,No 4 Line,"Sparse: 911m, nums:91"
174.90715,-41.20245,SH2,"Sparse: 891m, nums:89"
175.82611,-40.44112,Pukemiku Rd,"Sparse: 887m, nums:89"
175.9779,-40.23264,Kiritaki Rd,"Sparse: 855m, nums:85"
174.86712,-41.22256,SH2,"Sparse: 854m, nums:85"
175.34825,-41.11914,SH2,"Sparse: 853m, nums:85"
175.98634,-40.2812,Heretaunga Rd,"Sparse: 849m, nums:85"
175.48065,-40.48048,Tamatarau Rd,"Sparse: 847m, nums:85"
175.38891,-40.19164,SH1,"Sparse: 843m, nums:84"
176.5661,-40.17097,Porangahau Rd,"Sparse: 830m, nums:83"
176.00833,-40.34259,Potter Rd,"Sparse: 826m, nums:83"
175.31411,-40.49155,Ridge Rd,"Sparse: 791m, nums:237"
175.75631,-40.54135,Bourkes Rd,"Sparse: 783m, nums:78"
175.80656,-40.30373,Cook Rd,"Sparse: 772m, nums:77"
175.84523,-40.44692,SH2,"Sparse: 767m, nums:77"
175.60704,-40.27279,Newbury Line,"Sparse: 756m, nums:76"
175.46043,-40.54131,Kingston Rd,"Sparse: 752m, nums:75"
175.76408,-40.53247,SH2,"Sparse: 740m, nums:74"
175.22021,-41.0731,Kiwi Ranch Rd,"Sparse: 706m, nums:71"
175.43469,-40.52444,Okuku Rd,"Sparse: 690m, nums:69"
175.52197,-40.27678,SH3,"Sparse: 685m, nums:68"
175.91209,-40.50711,Te Aupapa Rd,"Sparse: 680m, nums:68"
175.72659,-40.53592,Pukewhai Rd,"Sparse: 677m, nums:68"
175.2729,-40.59096,Kawiu Rd,"Sparse: 652m, nums:65"
176.18203,-40.20457,Carlson Rd,"Sparse: 644m, nums:64"
175.9127,-40.26202,Coppermine Rd,"Sparse: 625m, nums:63"
175.29684,-40.47243,Spring St,"Sparse: 617m, nums:62"
175.72012,-40.31122,Innerwell Lane,"Sparse: 616m, nums:62"
175.64729,-40.54562,Kopikopiko Rd,"Sparse: 599m, nums:60"
176.17993,-40.22899,Hamilton Rd,"Sparse: 571m, nums:57"
175.72294,-40.41868,South Range Rd,"Sparse: 566m, nums:57"
175.87986,-40.34055,SH2,"Sparse: 561m, nums:56"
175.49397,-40.49018,SH57,"Sparse: 557m, nums:56"
175.14938,-40.78059,Otaki Gorge Rd,"Sparse: 556m, nums:56"
176.61842,-40.32611,Jones Rd,"Sparse: 543m, nums:54"
175.47764,-40.41288,SH56,"Sparse: 536m, nums:54"
175.85963,-40.42921,SH2,"Sparse: 527m, nums:53"
176.40643,-40.56175,River Rd,"Sparse: 526m, nums:53"
175.78886,-40.54562,Makakahi Rd,"Sparse: 524m, nums:52"
175.4561,-40.538,Kingston Rd,"Sparse: 519m, nums:52"
174.83691,-41.12489,Wi Neera Dr,"Sparse: 519m, nums:52"
175.21861,-41.34968,Humes Rd,"Sparse: 518m, nums:52"
