175.2364523077312,-37.77810674223187,Nawton,152
175.23152209041635,-37.79120768160068,Western Heights,153
175.29935115900395,-38.24302626216291,Otewa,156
175.24484035229867,-37.75957689755825,Te Rapa,158
175.25271722750892,-37.75341813537256,St Andrews,159
175.2912279354071,-38.36232183902107,Rangitoto,160
175.29996819940396,-37.20657051569027,Pukorokoro / Miranda,161
175.25409590504864,-37.77196860104285,Forest Lake,163
175.25943319009872,-37.77691792729625,Maeroa,164
175.2681790078976,-37.746963037290534,Queenwood,166
175.28529813437524,-37.7574882921076,Chartwell,167
175.26205493608418,-37.76732240944643,Beerescourt,168
175.27499585667448,-37.80051444743555,Hamilton Lake,169
175.28242137729694,-37.749180720572475,Chedworth,170
175.27026082808942,-37.77711741098193,Whitiora,171
175.27935347756676,-37.789422989775396,Hamilton Central,172
175.27662595686132,-37.81339175400924,Melville,173
175.27580491971855,-37.82122688464894,Deanwell,174
175.2829040249181,-37.73389486672365,Huntington,175
175.28949751363305,-37.7772583865245,Claudelands,176
175.36094749531821,-37.264917363368944,Waitakaruru,178
175.36172469645564,-37.68221397370054,Gordonton,179
175.2996238263022,-37.79068895210971,Hamilton East,180
175.2933977526758,-37.80892586332818,Bader,181
175.30268339362613,-37.81589891461972,Fitzroy,183
175.37580021411998,-37.8382461772192,Tamahere,185
175.32806384266985,-38.075272846388,Tokanui,186
175.34284719745148,-37.51333322093597,Te Hoe,187
175.36854605231466,-37.77347318632213,Newstead,188
175.32834458689632,-37.79196917100596,Silverdale,189
175.33312792620035,-38.618718455628134,Waimiha,191
175.36916585114895,-38.05607139434482,Kihikihi,192
175.36256797671564,-38.146703603007836,Ngahape,193
175.34740017179033,-37.611269050801305,Whitikahu,194
175.4076953973287,-38.23085445801839,Maihiihi,195
175.4204450162334,-37.60511705437157,Tauhei,196
175.33186619053646,-37.727574082584006,Puketaha,197
175.386701082947,-38.34085837086644,Waimahora,198
175.38858412698445,-37.303309375104455,Mangatarata,199
175.45747585775229,-38.00657683382282,Rotoorangi,200
175.40256290380873,-38.12811705369471,Waikeria,201
175.4015815862921,-38.446929996223325,Waipa Valley,202
175.41228946771355,-37.511605831224315,Hoe-O-Tainui,203
175.43256560349684,-37.35313405900196,Kaihere,204
175.43890039006263,-37.84840330409227,Pukemoremore,205
175.47523960583538,-38.09901617592761,Parawera,207
175.4174723059334,-38.52829246713283,Maniaiti / Benneydale,208
175.47150300272156,-37.40044531786863,Patetonga,209
175.4978396400635,-37.231054326445786,Pipiroa,210
175.47001959849098,-37.77207541060242,Tauwhare,211
175.48367027668513,-37.49696636674347,Tahuna,212
175.47572272674955,-37.69272950176265,Motumaoho,214
175.49867758464322,-37.58972637502811,Mangateparu,215
175.5245003420923,-38.48278016623157,Pureora Forest Park,216
175.56371029510385,-37.255853577883386,Turua,217
175.54554397185063,-37.20409020793964,Orongo,218
175.56815606577234,-37.134557683721965,Thames,222
175.5762130048877,-38.07629386874054,Pukeatua,224
175.59660315900675,-38.19638549499568,Wharepapa South,225
175.68511636352227,-38.40821294863583,Mangakino,236
175.67856546098707,-37.525392627669845,Te Aroha,242
175.77317852166135,-37.22357172462404,Coromandel Forest Park,244
175.69979087843114,-38.140882502430436,Waotu,245
175.9016653035587,-38.30789626143427,Kinleith,246
175.75911069715752,-37.65479388568047,Manawaru,248
175.70667289964322,-37.95751684267394,Piarere,249
175.75740793384594,-37.741078301746875,Waharoa,250
175.73719729886062,-37.58857864223108,Te Aroha West,251
175.88704910513673,-37.74815505753147,Kaimai Mamaku Conservation Park,253
175.77187236240047,-38.46568512948107,Whakamaru,254
175.77658902214245,-37.98842320038424,Tirau,256
175.76100695034432,-38.05240770607497,Putaruru,257
175.77503846424509,-37.12315042946101,Hikuai,258
175.7928654015987,-37.924194473952674,Okoroire,259
175.84039906754313,-38.11522628059338,Lichfield,261
175.78350074811138,-37.71222165702479,Wardville,262
175.86354010950802,-38.5592830192285,Marotiri,263
175.85491891135587,-37.87532158037052,Te Poi,264
175.8463215424277,-38.20795884654706,Tokoroa,265
175.8230341450597,-37.74763181540424,Turangaomoana,266
175.8533151900825,-37.782018406438574,Okauia,267
175.90117050486484,-38.45474136444508,Tirohanga,268
175.8801666962643,-37.988116541892026,Tapapa,269
175.8513341700992,-37.19039673222949,Whangamata,271
175.86870943553504,-37.171721207168694,Onemana,272
175.91081798937316,-37.53711264667265,Tahawai,273
175.82812748595273,-37.69941411273674,Gordon,275
175.93052521746316,-37.62612752737405,Aongatete,276
175.90028319263646,-37.28428808312284,Whiritoa,277
175.93452398416184,-37.47957094468029,Tanners Point,279
175.9217412573326,-38.49211349978019,Mokai,280
175.94129091856732,-37.41625619514009,Waihi Beach,281
175.97022747266084,-38.62812547536828,Kinloch,283
175.94828160289885,-37.44289267218303,Athenree,284
175.97641795520406,-37.45408564776331,Bowentown,287
176.03724263777968,-38.55124248233128,Oruanui,288
176.06040684873636,-37.59802886970709,Matakana Island,289
176.03169028356024,-37.646329798430806,Omokoroa,290
176.04848780824557,-37.71473703164226,Minden,291
176.1016431300974,-38.46927235478931,Ohakuri,295
176.1001760040991,-37.73910784049038,Tauriko,296
176.15217011338257,-38.11035522896589,Ngongotaha Valley,297
176.12739293220622,-37.66621662276776,Matua,298
176.1376173071521,-37.7150196077302,Gate Pa,299
176.13122002523974,-37.6780779505411,Bellevue,301
176.14671230209478,-37.67313563243484,Otumoetai,302
176.17303160642612,-37.848053725278305,Oropi,305
176.16846537076574,-38.25948200654119,Horohoro,307
176.18522151757924,-38.62339060803864,Rotokawa,309
176.15206193938025,-37.73260108535193,Poike,311
176.16500079277802,-37.68218471395622,Tauranga,313
176.21981491702255,-38.30411047472276,Ngakuru,314
176.20775184254217,-37.66565571142506,Mount Maunganui,315
176.18035320313072,-37.717331798135675,Maungatapu,316
176.18380244617958,-38.563178142594126,Tahorakuri Forest,317
176.22658927211245,-38.4741178040343,Mihi,318
176.1960437215587,-37.691478926246795,Matapihi,319
176.21125364712626,-38.073187528944324,Ngongotaha,321
176.20964694364042,-38.121292036311196,Western Heights,322
176.27450884908552,-37.88417031581414,Te Ranga,323
176.2242998748204,-38.13211332465225,Mangakakahi,324
176.21407282097647,-38.14669705465806,Sunnybrook,325
176.2265022922948,-38.11257327819725,Fairy Springs,326
176.21908695767797,-38.11911622836625,Selwyn Heights,327
176.22469226503827,-38.14221753672488,Fordlands,328
176.23345567995688,-38.16155343310333,Springfield,330
176.23723036385962,-38.2229967213639,Kapenga,331
176.240770665922,-37.74823969362086,Waitao,332
176.30484785900398,-37.803084509105915,Te Puke,333
176.23700284349357,-38.10945549540648,Kawaha Point,334
176.23787068678942,-38.12209570890374,Koutu,335
176.23624049218387,-38.14192849082984,Utuhina,336
176.28739605786308,-38.535808213187075,Ohaaki,338
176.24892760226817,-38.13647072306441,Rotorua,339
176.24162530679988,-38.169957881157465,Tihiotonga,342
176.24684831310074,-38.14253073685525,Victoria,343
176.26398320183435,-38.18818585641885,Whakarewarewa,344
176.30784307187125,-38.264418791197784,Tumunui,345
176.2587457917713,-38.154174132597724,Fenton Park,346
176.31253920009027,-37.74877003909548,Papamoa,347
176.29418834641257,-38.15300166684286,Lynmore,349
176.34716213862347,-37.84570440648232,Rangiuru,352
176.38912835001796,-38.44963882032158,Reporoa,353
176.30421999508866,-38.1203308210395,Holdens Bay,354
176.30966453722985,-38.11862182493144,Hannahs Bay,355
176.32781332142872,-38.04516948003777,Mourea,356
176.3434984517458,-38.17460608657249,Lake Okareka,358
176.4021124297876,-37.99755570257592,Okere Falls,360
176.37389317032932,-38.19203241137786,Lake Tarawera,361
176.33802630752638,-38.33765646947612,Waiotapu,362
176.36255467808394,-38.28631028829204,Waimangu,363
176.40118026405477,-37.84437565328224,Paengaroa,364
176.60064910504536,-38.36648434106672,Kaingaroa Forest,366
176.51819931454463,-38.3098663817979,Rerewhakaaitu,368
176.49829319314566,-37.89524619505303,Pongakawa,369
176.49194833047633,-38.04405812372743,Rotoiti Forest,370
176.5419074264173,-37.839003259826384,Pukehina,372
176.58273073714312,-38.03897142160491,Lake Rotoma,373
176.63064603189815,-37.912890070358856,Pikowai,374
176.67924825296828,-38.02539439680842,Rotoma,375
176.69722673144128,-38.08686087311137,Kawerau,376
176.70446071849,-38.45512381121675,Murupara,378
176.76697184490178,-38.408867003998125,Galatea,379
176.75073861471685,-38.06427893379395,Putauaki,381
176.75300495570912,-38.57039377566434,Minginui,382
176.73622264659355,-38.24129464142279,Matahina Forest,383
176.83493431386577,-37.96275492884526,Edgecumbe,384
176.76042568440744,-38.002994945455235,Otakiri,385
176.80911903374832,-38.04436361140444,Te Teko,386
176.8284089190471,-38.264013759303566,Waiohau,388
176.8926336299027,-37.92938592712779,Thornton,389
176.90185885432138,-37.983804505017154,Awakeri,390
176.95484440930835,-38.146633689835845,Tawera,391
176.95981475160022,-37.94362447697369,Coastlands,392
176.95605056628992,-37.99910422758886,Poroporo,394
176.9893331935129,-37.969481546255345,Whakatane,395
176.9967557243485,-38.07935012345611,Taneatua,397
177.0163373349127,-38.15176045054869,Ruatoki,398
177.03843553087106,-37.97986082924203,Maraetotara,400
177.0670648133583,-38.12072949040974,Waimana,401
177.09237894618227,-38.03086140241792,Wainui,403
175.24188220741092,-38.49249344829501,Kopaki,404
176.03408928963776,-38.63634739745716,Nukuhau,405
174.7661220845341,-37.134230766958055,Waiau Pa,406
174.60946775189092,-37.117092324482435,Awhitu,407
174.65608364850016,-37.17603777933769,Pollok,408
174.68515034424965,-37.249045081829436,Karioitahi,409
174.71497829756575,-37.14010527594083,Clarks Beach,411
174.7498617892315,-37.188483455461146,Glenbrook,412
174.83826164744303,-37.17749944226949,Patumahoe,415
174.85368913563724,-37.24211498555699,Puni,416
174.91341836906622,-37.157265838969025,Paerata,417
174.94118772111838,-37.13096575378218,Runciman,418
174.9684550085092,-37.117043932604524,Drury,419
174.9525343213242,-37.19837720366939,Pukekohe East,420
175.01403687383268,-37.246321076783154,Pokeno,421
175.08808204176606,-37.12379612028802,Hunua,422
175.04799209858015,-37.13914972941031,Ararimu,423
175.2760325974402,-37.13040942415313,Kaiaua,425
175.31019345665186,-38.457341739308205,Mangaokewa,428
176.4276719308622,-38.07432160226305,Lake Okataina,430
175.31077172981887,-37.769768449784195,Ruakura,431
175.7454442054413,-38.598245226670116,Tihoi,432
175.39579300774017,-37.80822769248787,Matangi,433
176.20829193643388,-38.16012678355281,Matipo Heights,434
177.99449054467345,-38.6360490191639,Lytton West,438
175.22331105890012,-37.76666893066014,Baverstock,443
175.31032419672133,-37.824063792579764,Peacocke,444
177.65261336035965,-38.44383042949707,Otoko,446
178.24414374163453,-38.27007916268081,Mangatuna,448
178.04857505597198,-38.03852285138694,Raukumara,449
178.18797340872004,-38.54458871482547,Whangara,450
178.16926107689974,-38.623866323980074,Makorori,451
177.4639081181596,-38.60155374730393,Tahunga,452
178.30432172381515,-38.245620184316685,Anaura Bay,453
175.60660406728934,-37.39453603677994,Awaiti,454
177.46153733656493,-38.5256033248747,Wharekopae,455
177.10622348716592,-38.24358028051631,Matahi,457
177.68164647238137,-38.62820548956752,Pehiri,459
178.2727731229675,-37.97635112595374,Waipiro,460
