177.34219,-37.99392,Tirohanga,Opotiki,8
174.68077,-38.47444,Waikawau,Piopio,74
175.29742,-37.81338,Fitzroy,Hamilton,183
175.32654,-37.79286,Silverdale,Hamilton,189
175.31639,-38.06027,Tokanui,Te Awamutu,186
176.81349,-37.98019,Edgecumbe,"",384
175.11611,-37.44323,Rangiriri West,"",116
175.56105,-37.24273,Turua,Ngatea,217
175.37428,-37.24136,Waitakaruru,"",178
174.7563,-37.20565,Glenbrook,"",412
175.25961,-37.78741,Frankton,Hamilton,9
175.01173,-38.46346,Piopio,"",95
175.28601,-37.76947,Fairfield,Hamilton,21
176.20924,-38.62962,Rotokawa,"",309
177.09225,-38.02001,Wainui,Whakatane,403
174.86205,-38.16283,Owhiro,"",89
174.85104,-37.67806,Te Akau,"",87
175.9277,-37.50915,Tahawai,"",273
176.9522,-37.97881,Poroporo,Whakatane,394
177.67683,-37.74005,Te Kaha,"",51
175.87965,-37.15347,Onemana,"",272
176.19178,-38.32218,Ngakuru,"",314
174.74394,-37.13973,Waiau Pa,"",406
176.41524,-37.82912,Paengaroa,"",364
175.399,-37.80853,Matangi,"",433
176.13232,-37.71652,Gate Pa,Tauranga,299
175.28556,-37.77484,Claudelands,Hamilton,176
174.93069,-38.10653,Hauturu,"",92
175.3,-37.79784,Hamilton East,Hamilton,180
175.76293,-38.37282,Mangakino,"",236
175.83764,-38.59381,Marotiri,"",263
175.29339,-37.76975,Enderley,Hamilton,22
175.87004,-37.20994,Whangamata,"",271
175.28912,-38.22862,Otewa,"",156
175.31935,-37.72201,Puketaha,"",197
175.18202,-37.70553,Horotiu,"",135
174.89855,-37.16984,Paerata,"",417
176.88902,-37.99804,Awakeri,"",390
175.27998,-37.80951,Melville,Hamilton,173
175.23009,-38.43324,Puketutu,"",149
176.14921,-37.73278,Poike,Tauranga,311
175.84393,-37.98843,Tapapa,"",269
175.04791,-37.27792,Mercer,"",103
175.8206,-38.10928,Lichfield,"",261
175.16142,-37.56133,Huntly,"",117
174.87988,-38.41814,Mangaotaki,"",88
175.35231,-37.78655,Newstead,"",188
175.7849,-38.05572,Putaruru,"",257
175.1422,-37.40066,Te Kauwhata,"",125
175.11885,-38.1491,Honikiwi,"",113
176.22328,-38.14361,Fordlands,Rotorua,328
175.42784,-37.60253,Tauhei,"",196
176.04308,-37.71789,Minden,"",291
175.48277,-37.21938,Pipiroa,"",210
176.28915,-38.14914,Lynmore,Rotorua,349
175.32208,-37.51327,Te Hoe,"",187
176.12161,-37.66615,Matua,Tauranga,298
174.87164,-37.79986,Raglan,"",81
175.11211,-38.26055,Waitomo,"",19
175.75743,-37.75909,Waharoa,"",250
175.24931,-38.34673,Rangitoto,"",160
175.72035,-37.59017,Te Aroha West,"",251
175.41821,-37.37319,Kaihere,"",204
175.81509,-37.75909,Turangaomoana,"",266
175.03212,-37.62011,Pukemiro,"",104
175.26687,-37.77803,Whitiora,Hamilton,171
176.5704,-38.41264,Kaingaroa Forest,"",366
176.15843,-38.23961,Horohoro,"",307
176.99339,-38.0667,Taneatua,"",397
176.29849,-37.73025,Papamoa,"",347
176.15981,-37.84011,Oropi,"",305
175.29875,-37.67532,Gordonton,"",179
175.17239,-38.32887,Te Kuiti,"",29
177.90524,-37.61352,Waihau Bay,"",54
174.71648,-37.25234,Waiuku,"",4
176.14903,-38.10889,Ngongotaha Valley,"",297
176.37492,-38.20635,Lake Tarawera,Rotorua,361
176.21686,-38.07855,Ngongotaha,Rotorua,321
174.80299,-37.12875,Kingseat,"",10
175.32575,-38.0101,Te Awamutu,"",35
177.64571,-38.4662,Otoko,"",446
174.80299,-38.35634,Pomarangai,"",93
176.55922,-38.05145,Lake Rotoma,"",373
175.28178,-37.74364,Huntington,Hamilton,175
175.70387,-38.61727,Tihoi,"",432
176.38518,-38.28594,Waimangu,"",363
176.24742,-38.14271,Victoria,Rotorua,343
176.10487,-37.70004,Bethlehem,Tauranga,31
175.31111,-37.55996,Orini,"",146
176.21785,-38.11694,Selwyn Heights,Rotorua,327
176.17903,-37.73025,Welcome Bay,Tauranga,14
175.06667,-37.59017,Rotowaro,"",109
176.32853,-38.04909,Mourea,Rotorua,356
176.17764,-37.7687,Ohauiti,"",13
176.94473,-38.14889,Tawera,"",391
175.18752,-37.2029,Mangatangi,"",133
174.85516,-37.23312,Puni,"",416
175.38334,-38.21607,Maihiihi,"",195
174.98292,-38.5568,Aria,"",2
176.48251,-38.31926,Rerewhakaaitu,"",368
175.37289,-37.29491,Mangatarata,"",199
176.52236,-37.82226,Pukehina,"",372
175.8983,-38.27916,Kinleith,"",246
174.72167,-38.30308,Marokopa,"",75
176.47566,-37.83736,Pongakawa,"",369
176.25156,-38.13788,Rotorua,"",339
175.27189,-37.74677,Queenwood,Hamilton,166
176.25662,-38.1623,Whakarewarewa,Rotorua,344
176.2371,-38.11977,Koutu,Rotorua,335
175.23427,-37.77342,Nawton,Hamilton,152
175.30972,-38.45384,Mangaokewa,"",428
176.75684,-38.16575,Matahina Forest,"",383
176.12981,-37.67989,Bellevue,Tauranga,301
175.54545,-37.14162,Thames,"",222
176.76137,-38.04681,Putauaki,"",381
175.80685,-38.425,Whakamaru,"",254
175.25307,-37.77823,Maeroa,Hamilton,164
174.7357,-38.15048,Taharoa,"",78
175.25775,-37.75413,St Andrews,Hamilton,159
177.55093,-38.26021,Motu,"",47
175.99089,-37.73299,Whakamarama,"",20
176.19551,-37.69866,Matapihi,"",319
176.13509,-37.70004,Judea,Tauranga,1
174.89638,-37.97195,Makomako,"",18
