172.05495829,-43.28747822,"119 Lewis Road, View Hill, Oxford",Wrong Side: 150778
172.63850992,-43.39636143,"7 Glengarry Lane, Kaiapoi",Wrong Side: 224432
172.66420071,-43.51637221,"339 River Road, Richmond, Christchurch",Wrong Side: 244263
172.81664298,-42.93146033,"207 Megowans Road, Scargill, Waikari",Wrong Side: 287651
172.52933381,-43.54170658,"19 Chappie Place, Hornby, Christchurch",Wrong Side: 1660685
172.81256154,-42.93287888,"222 Megowans Road, Scargill, Waikari",Wrong Side: 1676762
172.63283396,-43.55720869,"6 Carey Street, Somerfield, Christchurch",Wrong Side: 1733550
172.63277054,-43.55724833,"8 Carey Street, Somerfield, Christchurch",Wrong Side: 1733552
172.95035654,-43.76230122,"38 Archdalls Road, Robinsons Bay",Wrong Side: 1755691
172.66952363,-43.47823261,"45R Prestons Park Drive, Marshland, Christchurch",Wrong Side: 2140306
172.72855932,-43.08878910,"105 Limeloader Lane, Glasnevin, Amberley",Wrong Side: 2266870
172.72704442,-43.08867589,"109 Limeloader Lane, Glasnevin, Amberley",Wrong Side: 2266871
172.72553296,-43.08833238,"119 Limeloader Lane, Glasnevin, Amberley",Wrong Side: 2266872
172.61280079,-43.45152522,"1/1 Hebe Lane, Northwood, Christchurch",Wrong Side: 2302452
169.97766579,-44.48110912,"50 Twizel-Omarama Road, Omarama, Omarama",Wrong Side: 2304283
172.66475242,-43.51797305,"330 Avonside Drive, Avonside, Christchurch",Wrong Side: 2380761
172.72594160,-43.51492223,"10 Evans Avenue, New Brighton, Christchurch",Wrong Side: 2380835
172.67357765,-43.52125346,"1 Locksley Avenue, Dallington, Christchurch",Wrong Side: 2380850
172.65632237,-43.52511141,"101 River Road, Richmond, Christchurch",Wrong Side: 2380915
172.67881594,-43.50724696,"108 Fleete Street, Burwood, Christchurch",Wrong Side: 2381843
172.68209960,-43.50779541,"263 Locksley Avenue, Dallington, Christchurch",Wrong Side: 2381870
171.12299730,-42.89998876,"635 Lake Arthur Road, Kokatahi",Wrong Side: 2387588
172.49394392,-43.61065910,"4 Melhopt Way, Prebbleton",Wrong Side: 2397483
171.76979205,-43.91025167,"97 Albert Street, Elgin, Ashburton",Wrong Side: 2402522
171.77003431,-43.91010701,"99 Albert Street, Elgin, Ashburton",Wrong Side: 2402523
172.80861082,-43.02384587,"114 Baxters Road, Waipara",Wrong Side: 2412336
171.90441903,-43.43135698,"407 Hartleys Road, Whitecliffs, Glentunnel",Wrong Side: 2416468
172.56112880,-42.90259991,"250 Silverhope Road, Masons Flat, Hawarden",Wrong Side: 2421794
172.76727703,-42.87486538,"1 Hurunui Bluff Road, Hurunui, Hawarden",Wrong Side: 2425928
173.08582238,-42.86027765,"265 Kaiwara Road, Lowry Hills Range, Cheviot",Wrong Side: 2425954
172.72542674,-43.15344150,"3 Railway Terrace, Amberley",Wrong Side: 2426079
172.58493892,-43.74018584,"140 Seabridge Road, Motukarara, Tai Tapu",Wrong Side: 2435650
171.66809416,-43.61392430,"270 Barkers Road, Methven",Wrong Side: 2436558
